,year,CPICANALL,CPIGROCANALL,CPICANEXC,CPICANSER,CPICANGDS,CPICANENG,UNEMPC,CEIR,MSC,TSX,BLIC,RGDP,IRGDP,SRGDP,CBR,CIR
171,1975-04-01,28.2,11.0236220472441,29.6,26.0,30.2,19.0,6.5,,30300000000.0,1009.0,-25.0,316333.0,90401.4,195289.0,8.73,8.25
172,1975-05-01,28.5,10.0386100386101,29.9,26.1,30.6,19.1,7.0,,30810000000.0,1031.0,-17.6,316233.0,88458.3,196931.1,8.81,8.25
173,1975-06-01,28.8,10.3448275862069,30.1,26.4,31.0,19.1,7.0,,31305000000.0,1055.0,-9.8,318347.0,89470.4,197647.4,8.8,8.25
174,1975-07-01,29.2,11.0266159695817,30.2,26.5,31.6,20.4,6.9,,32526000000.000004,1052.0,-5.6,321702.0,90619.6,199015.5,9.06,8.25
175,1975-08-01,29.5,10.9022556390977,30.5,27.0,31.8,20.7,7.1,,32305999999.999996,1039.0,2.8,321276.0,89977.8,198935.9,9.41,8.25
176,1975-09-01,29.6,10.4477611940299,30.6,27.2,31.8,21.1,6.9,,32814000000.0,976.0,8.8,323420.0,90260.1,200423.2,9.7,9.0
177,1975-10-01,29.8,9.9630996309963,31.1,27.7,32.0,21.1,7.2,,33009000000.0,931.0,11.0,322513.0,89500.7,200021.3,9.54,9.0
178,1975-11-01,30.1,10.2564102564103,31.2,27.9,32.1,21.5,7.2,,33485000000.0,981.0,9.0,325613.0,91591.0,200919.8,9.45,9.0
179,1975-12-01,30.2,9.42028985507245,31.4,28.1,32.1,21.8,7.0,,34880000000.0,954.0,9.8,331699.0,93353.1,204282.6,9.54,9.0
180,1976-01-01,30.3,9.78260869565217,31.7,28.4,32.2,22.2,7.1,,33060000000.000004,1039.0,17.6,330064.0,93196.2,202569.9,9.39,9.0
181,1976-02-01,30.5,9.31899641577062,31.8,28.7,32.2,22.4,7.0,,32549999999.999996,1074.0,23.0,331747.0,93950.6,202853.9,9.29,9.0
182,1976-03-01,30.6,9.28571428571427,32.1,29.0,32.2,22.5,6.7,,32394000000.0,1054.0,16.8,335458.0,95436.3,204572.9,9.47,9.5
183,1976-04-01,30.7,8.86524822695036,32.3,29.2,32.3,22.5,6.8,,32810000000.000004,1075.0,21.2,339228.0,96636.0,206390.2,9.33,9.5
184,1976-05-01,30.9,8.42105263157894,32.5,29.4,32.7,22.6,6.9,,33534999999.999996,1076.0,17.6,340983.0,97864.0,207085.0,9.33,9.5
185,1976-06-01,31.1,7.98611111111109,32.7,29.6,32.7,22.8,6.9,,34333000000.0,1056.0,16.4,339804.0,96566.0,207135.1,9.32,9.5
186,1976-07-01,31.3,7.19178082191782,32.9,29.9,32.7,22.8,7.4,,34534000000.0,1050.0,11.8,340733.0,96586.9,208318.5,9.35,9.5
187,1976-08-01,31.3,6.10169491525424,33.2,30.3,32.7,22.8,7.1,,34503000000.0,1048.0,9.0,341961.0,97669.2,208749.0,9.32,9.5
188,1976-09-01,31.5,6.4189189189189,33.4,30.4,32.8,23.8,7.0,,34829000000.0,1029.0,7.2,341624.0,97826.6,209222.3,9.14,9.5
189,1976-10-01,31.7,6.37583892617449,33.7,30.9,32.9,24.1,7.4,,34780000000.0,990.0,7.0,340844.0,95977.0,209823.3,9.13,9.5
190,1976-11-01,31.8,5.64784053156146,33.9,31.1,33.0,24.0,7.4,,35050000000.0,920.0,3.4,343873.0,98042.6,210378.4,9.01,9.0
191,1976-12-01,31.9,5.62913907284769,34.0,31.3,33.1,24.0,7.5,,35720000000.0,1012.0,13.2,344697.0,98315.8,210580.8,8.67,8.5
192,1977-01-01,32.2,6.27062706270628,34.2,31.4,33.4,24.5,7.6,,35017000000.0,997.0,9.6,347081.0,100245.0,211718.6,8.5,8.5
193,1977-02-01,32.4,6.22950819672131,34.4,31.7,33.8,24.5,7.9,,34428000000.0,1009.0,10.0,347102.0,98924.5,212176.1,8.57,8.0
194,1977-03-01,32.8,7.18954248366013,34.6,31.9,34.1,25.5,7.8,,34505000000.0,1022.0,16.8,347892.0,99167.7,212077.1,8.76,8.0
195,1977-04-01,33.0,7.49185667752444,34.8,32.1,34.4,25.7,7.9,,35326000000.0,995.0,13.8,347344.0,98446.8,212024.7,8.8,8.0
196,1977-05-01,33.4,8.0906148867314,35.0,32.2,34.7,25.8,7.8,,36311000000.0,981.0,19.4,348922.0,99555.3,212191.8,8.81,7.5
197,1977-06-01,33.5,7.71704180064309,35.2,32.4,35.0,25.8,7.8,,37238000000.0,1031.0,13.6,350474.0,100461.7,212472.7,8.74,7.5
198,1977-07-01,33.9,8.30670926517572,35.4,32.6,35.3,25.8,8.1,,37687000000.0,1034.0,15.4,350478.0,100005.7,212802.5,8.72,7.5
199,1977-08-01,33.9,8.30670926517572,35.6,32.8,35.4,25.8,8.2,,37800000000.0,1003.0,9.8,352141.0,100040.8,214301.2,8.67,7.5
200,1977-09-01,34.2,8.57142857142858,35.7,32.9,35.7,26.5,8.3,,37889000000.0,1000.0,7.8,351043.0,99525.3,214262.4,8.57,7.5
201,1977-10-01,34.5,8.83280757097793,36.0,33.3,35.9,26.7,8.4,,38233000000.0,971.0,10.8,352735.0,100182.5,215405.9,8.69,7.5
202,1977-11-01,34.7,9.11949685534592,36.3,33.5,36.3,26.8,8.5,,38900000000.0,1017.0,12.2,353170.0,100195.0,216274.3,8.73,7.5
203,1977-12-01,34.9,9.40438871473352,36.3,33.5,36.6,26.7,8.5,,39683000000.0,1060.0,19.6,353367.0,100252.2,216903.4,8.76,7.5
204,1978-01-01,35.1,9.00621118012423,36.4,33.8,36.7,26.8,8.3,,38864000000.0,998.0,14.8,353103.0,100390.6,217288.2,8.98,7.5
205,1978-02-01,35.4,9.25925925925926,36.6,34.0,36.9,27.1,8.3,,38213000000.0,1006.0,11.8,356658.0,101042.4,219499.4,9.12,7.5
206,1978-03-01,35.7,8.84146341463415,36.9,34.2,37.4,28.1,8.5,,38253000000.0,1063.0,10.0,355149.0,100708.0,218784.6,9.15,8.0
207,1978-04-01,35.8,8.48484848484847,36.8,34.3,37.6,28.0,8.4,,38649000000.0,1082.0,15.4,360210.0,102674.8,221645.6,9.23,8.5
208,1978-05-01,36.3,8.6826347305389,37.0,34.4,38.3,28.0,8.6,,39774000000.0,1129.0,20.4,358187.0,101513.5,220924.1,9.16,8.5
209,1978-06-01,36.6,9.2537313432836,37.1,34.5,38.7,27.9,8.4,,40225000000.0,1126.0,21.0,360454.0,103213.2,222211.7,9.23,8.5
210,1978-07-01,37.1,9.43952802359883,37.4,34.8,39.5,28.0,8.3,,41290000000.0,1194.0,24.4,359308.0,102079.8,222738.4,9.19,9.0
211,1978-08-01,37.2,9.73451327433631,37.5,35.0,39.3,28.4,8.4,,41326000000.0,1232.0,20.6,360898.0,102420.3,223569.1,9.13,9.0
212,1978-09-01,37.1,8.4795321637427,37.7,35.2,39.1,29.1,8.4,,41691000000.0,1285.0,21.0,366090.0,104966.4,225788.9,9.16,9.5
213,1978-10-01,37.6,8.9855072463768,38.2,35.4,39.7,29.1,8.2,,42007000000.0,1216.0,20.2,365093.0,105257.7,224930.8,9.3,10.25
214,1978-11-01,37.8,8.93371757925071,38.5,35.7,39.9,29.1,8.3,,43453000000.0,1270.0,22.6,367752.0,106288.8,226409.6,9.55,10.75
215,1978-12-01,37.9,8.59598853868197,38.6,35.8,40.1,29.3,8.3,,42887000000.0,1309.0,18.8,370034.0,108006.4,227582.4,9.63,10.75
216,1979-01-01,38.1,8.54700854700852,38.7,35.9,40.5,29.9,8.2,,41741000000.0,1355.0,17.0,369654.0,107860.3,227510.3,9.83,11.25
217,1979-02-01,38.6,9.03954802259888,38.9,36.1,41.0,30.0,8.0,,40669000000.0,1385.0,16.4,369640.0,108011.6,227829.0,9.91,11.25
218,1979-03-01,39.0,9.2436974789916,39.2,36.3,41.7,30.0,7.9,,39844000000.0,1466.0,15.4,372351.0,107868.9,230569.4,9.92,11.25
219,1979-04-01,39.3,9.77653631284916,39.5,36.5,42.1,30.2,8.0,,41152000000.0,1484.0,12.4,370750.0,107006.6,230128.7,9.76,11.25
220,1979-05-01,39.7,9.36639118457302,39.9,36.9,42.4,30.3,7.6,,42604000000.0,1520.0,8.8,373096.0,108975.2,230277.2,9.76,11.25
221,1979-06-01,39.9,9.01639344262295,40.2,37.1,42.5,30.3,7.4,,43211000000.0,1618.0,5.4,375139.0,108192.6,232186.4,9.74,11.25
222,1979-07-01,40.2,8.35579514824797,40.3,37.3,42.9,30.6,7.2,,44618000000.0,1558.0,2.6,376892.0,109292.8,233195.7,9.76,11.75
223,1979-08-01,40.3,8.33333333333331,40.6,37.5,43.0,30.7,7.1,,44322000000.0,1695.0,-1.0,378285.0,109320.4,234176.1,10.01,11.75
224,1979-09-01,40.7,9.70350404312669,40.9,37.8,43.5,32.0,7.0,,44423000000.0,1752.0,-0.8,378802.0,108995.1,234938.1,10.29,12.25
225,1979-10-01,41.0,9.04255319148938,41.2,38.0,43.8,32.3,7.2,,44720000000.0,1579.0,-2.0,379080.0,108705.8,235185.0,10.85,14.0
226,1979-11-01,41.4,9.52380952380951,41.7,38.3,44.2,32.6,7.2,,44396000000.0,1700.0,-4.0,378472.0,107830.7,235212.1,11.12,14.0
227,1979-12-01,41.6,9.76253298153034,41.9,38.5,44.7,33.0,7.2,,44783000000.0,1813.0,-10.4,379181.0,106290.9,236393.3,11.2,14.0
228,1980-01-01,41.8,9.71128608923885,42.0,38.7,44.9,33.6,7.5,,43976000000.0,2028.0,-7.6,379801.0,107622.9,235683.3,11.69,14.0
229,1980-02-01,42.3,9.58549222797926,42.4,38.9,45.4,33.7,7.6,,43028000000.0,2193.0,0.4,376802.0,105674.0,234976.6,12.61,14.0
230,1980-03-01,42.6,9.23076923076924,42.8,39.2,45.8,34.6,7.6,,43477000000.0,1798.0,-12.8,378994.0,106807.9,236402.5,13.22,14.79
231,1980-04-01,42.9,9.16030534351146,43.1,39.5,46.1,34.9,7.7,,44160000000.0,1870.0,-25.2,379332.0,104372.0,238565.4,12.56,15.67
232,1980-05-01,43.4,9.31989924433249,43.6,39.7,46.8,35.0,7.8,,44535000000.0,1972.0,-41.2,377450.0,101732.3,239517.7,11.4,11.83
233,1980-06-01,43.9,10.0250626566416,44.0,40.1,47.5,35.2,7.7,,45231000000.0,2061.0,-39.4,376543.0,101232.6,240112.7,11.28,10.67
234,1980-07-01,44.2,9.95024875621893,44.3,40.4,47.8,35.6,7.6,,47090000000.0,2197.0,-30.0,379842.0,102128.8,241346.1,11.6,10.18
235,1980-08-01,44.7,10.9181141439206,44.7,40.7,48.3,36.0,7.6,,47129000000.0,2218.0,-9.0,379674.0,101714.8,242008.9,12.38,10.45
236,1980-09-01,45.0,10.5651105651106,44.9,41.0,48.7,36.0,7.3,,48015000000.0,2260.0,0.2,383216.0,104366.8,242285.5,12.59,11.02
237,1980-10-01,45.4,10.7317073170732,45.2,41.4,49.2,38.3,7.3,,49144000000.0,2240.0,11.0,388912.0,105645.7,245666.7,12.76,11.76
238,1980-11-01,46.0,11.1111111111111,45.7,41.5,50.0,39.3,7.2,,50014000000.0,2402.0,16.4,390708.0,105903.3,246550.4,13.03,13.06
239,1980-12-01,46.2,11.0576923076923,45.9,41.8,50.4,39.4,7.3,,51034000000.0,2269.0,6.0,392629.0,106961.9,246739.8,12.94,17.26
240,1981-01-01,46.9,12.200956937799,46.3,42.4,51.0,41.9,7.4,,48370000000.0,2227.0,-1.6,395279.0,106453.0,248692.9,12.82,17.0
241,1981-02-01,47.4,12.0567375886525,46.7,42.9,51.5,42.1,7.4,,47381000000.0,2180.0,-2.4,396999.0,107492.2,249264.7,13.3,17.14
242,1981-03-01,48.0,12.6760563380282,47.2,43.2,52.3,44.1,7.4,,47123000000.0,2333.0,-0.8,396979.0,107630.4,249539.8,13.37,16.59
243,1981-04-01,48.3,12.5874125874126,47.5,43.7,52.6,44.1,7.1,,48650000000.0,2306.0,3.2,402528.0,110030.1,252192.5,14.25,17.4
244,1981-05-01,48.7,12.2119815668203,48.1,44.0,53.0,45.1,7.2,99.38696898,49370000000.0,2371.0,7.0,399955.0,108855.2,250466.1,15.34,19.06
245,1981-06-01,49.5,12.756264236902,48.6,44.6,54.0,47.3,7.2,100.21149709,49018000000.0,2361.0,1.4,400380.0,109169.5,250693.4,14.76,19.07
246,1981-07-01,49.9,12.8959276018099,49.0,45.0,54.4,47.8,7.2,100.81579506,50540000000.0,2254.0,-6.6,399171.0,108872.4,250034.0,15.89,19.89
247,1981-08-01,50.3,12.5279642058165,49.5,45.5,54.8,48.0,7.1,100.52691004,50291000000.0,2177.0,-3.4,393444.0,104347.2,248715.0,16.45,21.03
248,1981-09-01,50.7,12.6666666666667,49.8,45.8,55.1,49.5,8.1,101.11650753,49837000000.0,1883.0,-15.0,398084.0,106708.4,250052.0,17.0,19.63
249,1981-10-01,51.2,12.7753303964758,50.5,46.6,55.4,50.0,8.3,100.51799241,49257000000.0,1843.0,-20.0,395352.0,105228.5,249424.6,16.76,18.3
250,1981-11-01,51.6,12.1739130434783,51.2,47.1,55.8,50.0,8.3,101.10806725,48671000000.0,2012.0,-27.8,393648.0,102838.4,249265.5,14.93,15.4
251,1981-12-01,51.8,12.1212121212121,51.4,47.5,55.9,51.4,8.7,101.47227997,49873000000.0,1954.0,-24.4,393257.0,102460.4,249560.8,15.0,14.66
252,1982-01-01,52.2,11.3006396588486,51.7,48.2,56.0,52.0,8.6,101.58379535,48613000000.0,1787.0,-23.6,389173.0,101410.8,246633.3,15.82,14.72
253,1982-02-01,52.8,11.3924050632911,52.2,48.8,56.7,52.1,8.9,101.48301955,47971000000.0,1671.0,-23.4,390234.0,100712.3,247703.6,15.66,14.74
254,1982-03-01,53.5,11.4583333333333,52.7,49.2,57.6,54.9,9.3,102.60851766,47388000000.0,1588.0,-26.4,387913.0,99283.3,246598.8,14.95,15.11
255,1982-04-01,53.8,11.3871635610766,53.0,49.6,57.8,55.1,9.8,102.78016266,48998000000.0,1548.0,-24.4,384115.0,96494.8,245473.4,14.93,15.32
256,1982-05-01,54.5,11.9096509240246,53.6,50.0,58.8,55.8,10.3,100.99237917,50637000000.0,1524.0,-29.0,384660.0,96752.8,246178.5,14.7,15.32
257,1982-06-01,55.1,11.3131313131313,54.0,50.5,59.4,55.9,11.1,99.82980669,51456000000.0,1367.0,-23.4,381362.0,95223.2,244678.9,15.96,16.58
258,1982-07-01,55.4,11.0220440881764,54.3,51.0,59.4,55.9,11.9,100.85454414,51500000000.0,1412.0,-23.2,378857.0,93278.9,244527.9,16.1625,15.6
259,1982-08-01,55.6,10.5367793240557,54.7,51.5,59.6,56.4,12.0,103.30459556,51090000000.0,1613.0,-23.4,380438.0,95391.6,244829.8,14.9625,14.26
260,1982-09-01,55.9,10.2564102564103,55.0,51.6,60.0,58.9,12.4,106.32135616,51666000000.0,1602.0,-22.4,380941.0,94614.8,246011.2,13.926,13.18
261,1982-10-01,56.3,9.96093749999999,55.6,52.3,60.0,58.2,12.9,107.39443967,52048000000.0,1774.0,-21.2,375501.0,92781.1,243166.7,12.735,11.53
262,1982-11-01,56.6,9.68992248062016,56.1,52.7,60.6,58.6,12.9,106.28007204,53391000000.0,1838.0,-21.6,378452.0,94412.4,244720.7,11.77,10.87
263,1982-12-01,56.6,9.26640926640928,56.2,52.8,60.5,58.6,13.1,103.31512045,55174000000.0,1958.0,-14.4,379252.0,94096.8,244968.4,11.648,10.26
264,1983-01-01,56.5,8.23754789272031,56.0,52.8,60.2,57.7,12.7,105.88209517,54612000000.0,2031.0,-8.0,383240.0,96246.9,246791.3,11.365,9.81
265,1983-02-01,56.8,7.57575757575756,56.4,53.0,60.5,56.6,12.7,106.77814332,54141000000.0,2090.0,8.8,383830.0,96249.1,247185.4,11.4325,9.43
266,1983-03-01,57.4,7.28971962616822,56.7,53.2,61.3,61.3,12.5,107.34491686,54175000000.0,2156.0,7.8,386329.0,96963.8,248685.6,11.186,9.42
267,1983-04-01,57.4,6.69144981412638,56.9,53.3,61.3,58.5,12.4,107.03343096,55413000000.0,2341.0,8.4,389053.0,98826.1,249325.8,11.0675,9.46
268,1983-05-01,57.5,5.5045871559633,57.0,53.5,61.3,56.5,12.4,107.25942816,57190000000.0,2421.0,12.2,392073.0,99457.9,250545.4,10.71,9.38
269,1983-06-01,58.1,5.44464609800363,57.3,53.8,62.4,61.6,12.4,108.04300046,58145000000.0,2447.0,15.0,398179.0,102618.3,253273.5,11.046,9.42
270,1983-07-01,58.4,5.41516245487362,57.5,54.1,62.6,62.2,11.9,108.5101582,59259000000.0,2478.0,27.2,396140.0,102327.5,252504.5,11.5675,9.51
271,1983-08-01,58.7,5.57553956834533,57.8,54.4,62.8,62.6,11.7,109.42510162,59823000000.0,2483.0,26.2,399619.0,105053.3,254060.3,11.79,9.57
272,1983-09-01,58.7,5.00894454382827,58.0,54.5,62.7,62.4,11.4,109.49845118,60208000000.0,2500.0,25.0,402857.0,107096.4,255398.6,11.77,9.52
273,1983-10-01,59.1,4.97335701598581,58.4,54.8,63.1,61.8,11.3,108.67132273,60333000000.0,2361.0,28.8,399770.0,105963.4,254184.2,11.5475,9.45
274,1983-11-01,59.1,4.41696113074205,58.6,54.9,63.1,61.3,11.3,109.13862571,61522000000.0,2541.0,32.0,402356.0,107601.1,255700.2,11.516,9.63
275,1983-12-01,59.2,4.59363957597173,58.6,55.0,63.3,62.2,11.3,108.91903557,62591000000.0,2552.0,39.8,406498.0,110823.3,256768.6,11.785,10.04
276,1984-01-01,59.6,5.4867256637168,58.6,55.0,63.8,63.7,11.3,109.28845245,60484000000.0,2469.0,21.0,408049.0,110325.2,259535.0,11.7175,9.98
277,1984-02-01,59.9,5.45774647887325,58.8,55.2,64.4,64.0,11.3,108.54099324,59223000000.0,2420.0,22.6,407651.0,109806.6,259653.9,11.872,10.04
278,1984-03-01,60.0,4.52961672473868,59.1,55.3,64.5,62.6,11.3,105.39882055,58594000000.0,2382.0,17.8,410905.0,111339.4,260702.4,12.8425,10.76
279,1984-04-01,60.2,4.87804878048782,59.2,55.4,64.6,62.8,11.5,105.09936371,59760000000.0,2323.0,22.0,415188.0,113832.7,263601.6,13.235,10.82
280,1984-05-01,60.2,4.69565217391305,59.4,55.7,64.6,62.4,11.7,105.31243034,61873000000.0,2230.0,17.2,418057.0,115481.7,264300.5,13.64,11.6
281,1984-06-01,60.6,4.30292598967297,59.5,55.9,64.9,63.0,11.3,104.68091884,62703000000.0,2221.0,16.2,419677.0,115569.2,265851.6,13.6675,11.98
282,1984-07-01,60.8,4.1095890410959,59.8,56.2,65.3,64.1,11.2,104.56683171,64459999999.99999,2140.0,12.2,420917.0,116601.2,265764.8,13.73,13.24
283,1984-08-01,60.8,3.57751277683133,59.9,56.4,65.1,63.3,11.3,106.47206583,64464000000.0,2389.0,6.0,423390.0,117529.5,267092.8,12.912,12.39
284,1984-09-01,60.9,3.74787052810901,60.1,56.7,65.1,63.6,11.8,106.96379295,65532000000.0,2393.0,0.0,421920.0,116013.6,267427.1,12.7675,12.28
285,1984-10-01,61.1,3.38409475465311,60.3,56.7,65.3,63.6,11.3,107.13834945,67069000000.0,2353.0,1.6,425740.0,117561.2,270142.5,12.544,11.71
286,1984-11-01,61.4,3.89170896785109,60.5,56.7,65.8,65.4,11.4,106.66662802,67968000000.0,2369.0,0.6,427082.0,117399.1,271787.3,11.93,10.78
287,1984-12-01,61.4,3.7162162162162,60.5,56.8,65.8,66.1,11.1,107.64302773,70528000000.0,2400.0,1.2,426024.0,117133.0,270834.0,11.6625,10.16
288,1985-01-01,61.7,3.52348993288591,60.5,56.9,66.4,67.2,10.6,108.3731489,70487000000.0,2595.0,0.6,428857.0,118547.8,272193.7,11.406,9.66
289,1985-02-01,62.1,3.67278797996661,60.9,57.1,66.7,67.0,10.8,107.4923226,70055000000.0,2595.0,-0.2,431469.0,119678.8,273268.7,11.855,10.95
290,1985-03-01,62.2,3.66666666666667,61.1,57.4,66.8,67.0,11.0,105.07315898,70729000000.0,2613.0,-4.4,434365.0,120508.9,275397.0,12.16,11.18
291,1985-04-01,62.5,3.8205980066445,61.3,57.6,67.0,67.0,10.8,104.52275677,72544000000.0,2635.0,-3.6,430699.0,119869.8,272776.8,11.545,9.75
292,1985-05-01,62.7,4.15282392026577,61.6,57.9,67.1,67.0,10.6,103.94445988,76391000000.0,2736.0,-5.8,435145.0,121213.5,275352.1,11.074,9.59
293,1985-06-01,63.0,3.96039603960396,62.0,58.0,67.7,66.8,10.7,104.36435746,78002000000.0,2713.0,-4.4,435578.0,120839.9,275342.7,10.515,9.57
294,1985-07-01,63.3,4.11184210526317,62.2,58.5,67.7,66.0,10.4,104.23924175,80455000000.0,2779.0,-4.2,437077.0,121400.8,276798.6,10.594,9.31
295,1985-08-01,63.3,4.11184210526317,62.5,58.6,67.7,66.2,10.3,102.92892107,81254000000.0,2820.0,-4.6,439511.0,122069.4,277837.0,10.595,9.2
296,1985-09-01,63.4,4.10509031198687,62.6,58.8,67.7,67.7,10.2,102.51228976,83393000000.0,2632.0,-0.2,441526.0,122145.8,278740.4,10.7925,9.31
297,1985-10-01,63.6,4.09165302782326,62.8,59.1,67.8,68.1,10.3,100.25108238,86175000000.0,2675.0,1.8,446524.0,122943.2,282448.0,10.668,8.77
298,1985-11-01,63.8,3.90879478827362,63.2,59.2,68.2,68.5,10.3,98.80442965,87871000000.0,2857.0,4.0,450031.0,123191.8,284382.8,10.0175,8.98
299,1985-12-01,64.1,4.3973941368078,63.2,59.4,68.7,68.8,10.1,96.18909409,89427000000.0,2901.0,1.4,450621.0,122865.1,285122.6,9.72,9.49
300,1986-01-01,64.4,4.37601296596435,63.2,59.4,69.2,69.4,9.8,95.00677812,89091000000.0,2843.0,2.4,453515.0,123436.9,285408.7,10.042,10.33
301,1986-02-01,64.7,4.18679549114333,63.7,59.8,69.4,69.4,9.9,93.54815075,87519000000.0,2856.0,2.0,453134.0,122684.9,285709.8,9.9675,11.84
302,1986-03-01,64.9,4.34083601286174,64.2,60.2,69.2,67.1,9.8,92.95532001,86794000000.0,3047.0,2.0,448213.0,120811.0,283506.5,9.4025,10.44
303,1986-04-01,64.9,3.84000000000001,64.6,60.4,69.2,62.6,9.7,93.78194142,89430000000.0,3079.0,-0.6,452883.0,121849.7,287503.8,8.848,9.27
304,1986-05-01,65.3,4.14673046251992,65.1,60.9,69.4,61.0,9.5,93.81285845,92488000000.0,3122.0,6.8,450025.0,119214.0,287528.4,8.9325,8.43
305,1986-06-01,65.4,3.80952380952382,65.2,61.0,69.4,60.8,9.6,93.1033086,94180000000.0,3086.0,1.0,450321.0,118777.2,288691.4,9.12,8.84
306,1986-07-01,65.9,4.10742496050552,65.6,61.6,69.7,60.6,9.6,92.59094139,96321000000.0,2935.0,-4.0,453046.0,119688.0,290312.2,8.872,8.63
307,1986-08-01,66.0,4.26540284360189,66.0,61.9,69.9,60.4,9.6,91.31525453,95970000000.0,3028.0,5.2,451565.0,118516.5,290249.7,8.825,8.58
308,1986-09-01,66.0,4.10094637223976,66.0,61.8,70.0,59.6,9.5,91.51506491,97192000000.0,2979.0,4.8,452532.0,119216.9,291125.5,9.0025,8.63
309,1986-10-01,66.4,4.40251572327042,66.3,62.4,70.2,59.1,9.4,91.52014643,98981000000.0,3039.0,2.4,451932.0,119389.8,290802.8,9.166,8.62
310,1986-11-01,66.7,4.54545454545454,66.6,62.4,70.8,59.7,9.4,92.4493413,100167000000.0,3047.0,2.4,450768.0,119164.9,290488.8,8.9025,8.47
311,1986-12-01,66.8,4.21216848673949,66.8,62.6,70.8,59.9,9.5,92.61467544,102767000000.0,3066.0,1.0,455515.0,121578.4,292735.9,8.666,8.49
312,1987-01-01,67.0,4.03726708074533,66.7,62.4,71.2,60.7,9.5,92.2399469,101045000000.0,3349.0,9.8,458692.0,122719.3,294190.7,8.33,7.74
313,1987-02-01,67.3,4.01854714064912,67.0,62.8,71.5,62.0,9.5,93.77302115,101636000000.0,3499.0,5.2,463423.0,123165.8,297852.3,8.4575,7.59
314,1987-03-01,67.5,4.00616332819724,67.3,63.1,71.8,63.2,9.4,94.73278283,101862000000.0,3739.0,10.0,464852.0,123951.5,297483.2,8.2825,7.14
315,1987-04-01,67.9,4.62249614791988,67.6,63.4,72.1,63.6,9.2,93.83726311,105518000000.0,3717.0,11.0,465255.0,123376.0,298697.6,8.828,8.26
316,1987-05-01,68.3,4.59418070444104,67.9,63.7,72.5,63.7,8.9,91.91031493,107657000000.0,3685.0,14.4,466494.0,123471.9,299665.5,9.5925,8.54
317,1987-06-01,68.5,4.74006116207952,68.0,63.8,72.8,64.4,8.9,92.86117697,108692000000.0,3740.0,14.8,470085.0,124954.9,301254.7,9.3325,8.59
318,1987-07-01,68.9,4.55235204855842,68.6,64.6,73.2,64.7,8.7,94.614998,109704000000.0,4030.0,15.0,473249.0,126269.3,303027.9,9.574,8.76
